Property_id,category,governorate,city,location_full,location_name,property_type,Title,Business_Type,price_egp,price_period,price_per_sqm,size_sqm,latitude,longitude
74037366,Retail_Space,Cairo,Cairo,"Al Ahram St., Roxy, Heliopolis - Masr El Gedida, Cairo",Al Ahram St.,Retail,Fully finished duplex Retail for rent at El Korba,General Commercial Shop,190000,monthly,1117.65,170,30.09079361,31.32021523
74036731,Retail_Space,Cairo,Cairo,"Al Ahram St., Roxy, Heliopolis - Masr El Gedida, Cairo",Al Ahram St.,Retail,Finished Duplex Retail for rent at Masr Elgdeda,General Commercial Shop,330000,monthly,660,500,30.09079361,31.32021523
74036631,Retail_Space,Cairo,New Cairo,"Sway Mall, Mohamed Naguib Axis, North Investors Area, New Cairo City, Cairo",Sway Mall,Retail,Retail with outdoor area for rent at Sway mall,General Commercial Shop,217800,monthly,2420,90,30.01777267,31.47322655
74036115,Retail_Space,Cairo,New Cairo,"Downtown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Downtown,Retail,Fully finished retail in downtown ready to operate,General Commercial Shop,150000,monthly,2500,60,30.01681709,31.41212654
74035903,Retail_Space,Giza,Sheikh Zayed,"City Walk Strip, Waslet Dahshur Road, Sheikh Zayed City, Giza",City Walk Strip,Retail,Retail for rent Prime location with high traffic,General Commercial Shop,450000,monthly,1363.64,330,30.04780769,30.94841194
74035861,Retail_Space,Cairo,Cairo,"Al Ahram St., Roxy, Heliopolis - Masr El Gedida, Cairo",Al Ahram St.,Retail,Fully finished Retail for rent at Masr El gdeda,General Commercial Shop,150000,monthly,187.5,800,30.09079361,31.32021523
74035648,Retail_Space,Cairo,New Cairo,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",Bank Center Street,Retail,Office or retail 450 sqm for rent at bank center,General Commercial Shop,450000,monthly,1000,450,30.01827621,31.42161369
74029841,Retail_Space,Cairo,Cairo,"Al Thawra St., El Korba, Heliopolis - Masr El Gedida, Cairo",Al Thawra St.,Retail,Fully finished Retail for rent Directly on thawra,General Commercial Shop,1300000,monthly,1000,1300,30.08782196,31.33182716
74029687,Retail_Space,Cairo,New Cairo,"New Cairo Centre, North Teseen St., The 5th Settlement, New Cairo City, Cairo",New Cairo Centre,Retail,Commercial Retail 334 sqm for rent at New Cairo,General Commercial Shop,601200,monthly,1800,334,30.02095413,31.42465591
74029665,Retail_Space,Cairo,New Cairo,"El Narges Buildings, Al Narges, New Cairo City, Cairo",El Narges Buildings,Retail,Commercial Retail 125 sqm for rent at New Cairo,General Commercial Shop,225000,monthly,1800,125,30.00187111,31.45464706
74029598,Retail_Space,Cairo,New Cairo,"El Narges Buildings, Al Narges, New Cairo City, Cairo",El Narges Buildings,Retail,Commercial Retail 90 sqm or rent at New Cairo,General Commercial Shop,162000,monthly,1800,90,30.00187111,31.45464706
74029062,Retail_Space,Giza,Sheikh Zayed,"City Walk Strip, Waslet Dahshur Road, Sheikh Zayed City, Giza",City Walk Strip,Retail,Retail for rent 150m in Strip Mall Beverly Hills,General Commercial Shop,140000,monthly,933.33,150,30.04780769,30.94841194
74028445,Retail_Space,Giza,Sheikh Zayed,"Sheikh Zayed Desert Road, Riviera City, Sheikh Zayed City, Giza",Sheikh Zayed Desert Road,Retail,Prime retail for rent ready to move,General Commercial Shop,1080000,monthly,1200,900,30.05628777,31.0316143
74028415,Retail_Space,Cairo,New Cairo,"Lotus Compound, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Lotus Compound,Retail,Retail for rent ready to move Lotus 4,General Commercial Shop,750000,monthly,1500,500,29.96712303,31.50790787
74028394,Retail_Space,Giza,Sheikh Zayed,"Sheikh Zayed Desert Road, Riviera City, Sheikh Zayed City, Giza",Sheikh Zayed Desert Road,Retail,Restaurant for rent ready to move fully finished,Restaurant,390000,monthly,1300,300,30.05628777,31.0316143
74028131,Retail_Space,Cairo,New Cairo,"Lotus Compound, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Lotus Compound,Retail,Restaurant for rent ready to move,Restaurant,300000,monthly,1500,200,29.96712303,31.50790787
73776342,Retail_Space,Cairo,New Cairo,"Granoy, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Granoy,Retail,Retail 183 sqm for rent Direct North 90 at Granoy,General Commercial Shop,292800,monthly,1600,183,30.02072525,31.43012428
73776339,Retail_Space,Cairo,New Cairo,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",Bank Center Street,Retail,Retail Fully finished for rent Direct North 90,General Commercial Shop,250000,monthly,1250,200,30.01827621,31.42161369
73776320,Retail_Space,Cairo,New Cairo,"The Hub, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",The Hub,Retail,Retail for rent at waterway the hub New Cairo,General Commercial Shop,100000,monthly,1562.5,64,29.986063,31.53041077
73776274,Retail_Space,Cairo,New Cairo,"Akoya, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Akoya,Retail,F&B with outdoor area for rent at the ledge,General Commercial Shop,235200,monthly,2045.22,115,29.98938179,31.50666428
73776179,Retail_Space,Cairo,Cairo,"Almaza St., Almazah, Heliopolis - Masr El Gedida, Cairo",Almaza St.,Retail,Fully finished Retail for rent at Almaza,General Commercial Shop,150000,monthly,1000,150,30.08349228,31.34250069
73776039,Retail_Space,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Retail,Retail for rent 122 Sq.m at New Plaza Phase 1,General Commercial Shop,244000,monthly,2000,122,30.02776146,31.55291557
73775298,Retail_Space,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Retail,retail for rent  67m in ritzy fully finished,General Commercial Shop,90000,monthly,1343.28,67,30.03129959,30.99361992
73769887,Retail_Space,Cairo,New Cairo,"79 Axis, District 3, The 5th Settlement, New Cairo City, Cairo",79 Axis,Retail,Duplex Retail at Town Square Mall for Rent 150m,General Commercial Shop,220000,monthly,1466.67,150,30.00448608,31.42853165
73767427,Retail_Space,Giza,6Th Of October,"Smart Village, Cairo Alexandria Desert Road, 6 October City, Giza",Smart Village,Retail,Retail Duplex Finished Prime Location In October,General Commercial Shop,280000,monthly,350,800,30.07316017,31.01787376
73767063,Retail_Space,Cairo,Cairo,"Sarayat Al Maadi, Hay El Maadi, Cairo",Sarayat Al Maadi,Retail,Retail f & b ready to move at Sarayat el maadi,General Commercial Shop,112000,monthly,560,200,29.96549988,31.26934242
73766871,Retail_Space,Cairo,Cairo,"Al Sayed Al Marghany St., Almazah, Heliopolis - Masr El Gedida, Cairo",Al Sayed Al Marghany St.,Retail,Retail Store for Rent in Heliopolis | El Merghany,General Commercial Shop,250000,monthly,1470.59,170,30.08694458,31.3350544
73765794,Retail_Space,Cairo,New Cairo,"Youssef Al Sebaey St., Rehab City First Phase, Al Rehab, New Cairo City, Cairo",Youssef Al Sebaey St.,Retail,Finished Retail at 3Towers 190m for Rent-New Cairo,General Commercial Shop,200000,monthly,1052.63,190,30.05812645,31.49949074
73764856,Retail_Space,Cairo,Cairo,"Abd Al Hamid Badawy St., El Hegaz Square, El Nozha, Cairo",Abd Al Hamid Badawy St.,Retail,"Retail 165m for rent in Heliopolis,ground finished",General Commercial Shop,150000,monthly,909.09,165,30.11514664,31.34381485
73761702,Retail_Space,Cairo,New Cairo,"V90, North Teseen St., The 5th Settlement, New Cairo City, Cairo",V90,Retail,"HOT DEAL | Finished Shop 80m For Rent , 90Th St",General Commercial Shop,88000,monthly,1100,80,30.07310104,31.53912735
73505166,Retail_Space,Giza,Sheikh Zayed,"Walk of Cairo, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Walk of Cairo,Retail,Prime Retail for Rent in Walk of Cairo,General Commercial Shop,80000,monthly,800,100,30.07733917,30.95166206
73502915,Retail_Space,Cairo,New Cairo,"New Cairo Centre, North Teseen St., The 5th Settlement, New Cairo City, Cairo",New Cairo Centre,Retail,Retail 60m fully finished for rent Offlex mall,General Commercial Shop,90000,monthly,1500,60,30.02095413,31.42465591
73500195,Retail_Space,Cairo,New Cairo,"Golden Gate, South Teseen St., The 5th Settlement, New Cairo City, Cairo",Golden Gate,Retail,Ground Retail for rent at Golden Gate Redcon,General Commercial Shop,308000,monthly,2000,154,30.02476501,31.50112534
73499913,Retail_Space,Cairo,New Cairo,"East Hill, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",East Hill,Retail,Retail for rent at east hill louts with outdoor,General Commercial Shop,127800,monthly,784.05,163,30.00864792,31.42875862
73499827,Retail_Space,Cairo,New Cairo,"New Cairo Centre, North Teseen St., The 5th Settlement, New Cairo City, Cairo",New Cairo Centre,Retail,Retail 120 meters for rent at VGK,General Commercial Shop,120000,monthly,1000,120,30.02095413,31.42465591
73498830,Retail_Space,Giza,Sheikh Zayed,"Majarrah, 26th of July Corridor, Sheikh Zayed City, Giza",Majarrah,Retail,F&B for rent in majarahh mall el sheikh zayed,General Commercial Shop,170300,monthly,1300,131,30.05540657,31.07379913
73496449,Retail_Space,Cairo,New Cairo,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",Bank Center Street,Retail,Retail for rent direct on south 90st,General Commercial Shop,270000,monthly,1200,225,30.01827621,31.42161369
73496446,Retail_Space,Cairo,New Cairo,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",Bank Center Street,Retail,Retail for rent direct on south 90st,General Commercial Shop,144000,monthly,1200,120,30.01827621,31.42161369
73496435,Retail_Space,Cairo,New Cairo,"North Plus Mall, North Teseen St., The 5th Settlement, New Cairo City, Cairo",North Plus Mall,Retail,Retail for rent 640m+170m on north90,General Commercial Shop,1250000,monthly,1953.12,640,30.02834511,31.4812088
73496404,Retail_Space,Cairo,New Cairo,"North Plus Mall, North Teseen St., The 5th Settlement, New Cairo City, Cairo",North Plus Mall,Retail,Retail for rent 720m Ground on north90,General Commercial Shop,1800000,monthly,2500,720,30.02834511,31.4812088
73496374,Retail_Space,Cairo,New Cairo,"North Plus Mall, North Teseen St., The 5th Settlement, New Cairo City, Cairo",North Plus Mall,Retail,Retail for rent 430m Ground on north90,General Commercial Shop,1075000,monthly,2500,430,30.02834511,31.4812088
73495794,Retail_Space,Cairo,New Cairo,"1st Settlement Post office St., The 1st Settlement, New Cairo City, Cairo",1st Settlement Post office St.,Retail,Retail for rent at district 1 besides Mahalawy,General Commercial Shop,126600,monthly,2041.94,62,30.06746101,31.46055031
73495294,Retail_Space,Giza,Sheikh Zayed,"Walk of Cairo, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Walk of Cairo,Retail,Retail/Pharmacy for rent in Ivory on Sahrawy-Zayed,Pharmacy,256600,monthly,1500.58,171,30.07733917,30.95166206
73495117,Retail_Space,Cairo,New Cairo,"ELEGANTRY, District 1, The 5th Settlement, New Cairo City, Cairo",ELEGANTRY,Retail,Retail at  Elegantry Mall 90m for Rent-New Cairo,General Commercial Shop,130000,monthly,1444.44,90,30.00735283,31.43020439
73494586,Retail_Space,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Retail,Retail for rent 40 sqm at Eterna new cairo Mivida,General Commercial Shop,72000,monthly,1800,40,30.00575066,31.53399849
73494203,Retail_Space,Cairo,New Cairo,"Gamal Abdel Nasser Axis, The 3rd Settlement, New Cairo City, Cairo",Gamal Abdel Nasser Axis,Retail,Retail for rent at new Cairo 264 SQM,General Commercial Shop,311500,monthly,1179.92,264,29.97930145,31.43766022
73493672,Retail_Space,Cairo,New Cairo,"The Hub, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",The Hub,Retail,Retail for rent at waterway the hub New Cairo,General Commercial Shop,288000,monthly,1500,192,29.986063,31.53041077
73492012,Retail_Space,Cairo,Cairo,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo",Masaken Sheraton,Retail,"Retail with Wide Space & Visibility, sherton",General Commercial Shop,320000,monthly,380.95,840,30.10527039,31.37614822
73490025,Retail_Space,Cairo,Cairo,"Masaken Zahraa Nasr City St., Zahraa Madinat Nasr, Nasr City, Cairo",Masaken Zahraa Nasr City St.,Retail,Fully finished retail direct makram ebaid,General Commercial Shop,180000,monthly,720,250,30.0495491,31.40069771
73489947,Retail_Space,Cairo,New Cairo,"Sway Mall, Mohamed Naguib Axis, North Investors Area, New Cairo City, Cairo",Sway Mall,Retail,Ground retail with outdoor in prime location,General Commercial Shop,200000,monthly,1459.85,137,30.01777267,31.47322655
73230901,Retail_Space,Cairo,Cairo,"Taha Hussein St., El Nozha El Gadida, El Nozha, Cairo",Taha Hussein St.,Retail,Retail fully finished 600m at El Nozha El Gedida,General Commercial Shop,250000,monthly,416.67,600,30.12821388,31.37157822
73228683,Retail_Space,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Retail,Retail 84 sqm for Rent in Three Sixty New Cairo,General Commercial Shop,170000,monthly,2023.81,84,30.02776146,31.55291557
73228552,Retail_Space,Cairo,Cairo,"Omar Ibn Al Khattab St., Almazah, Heliopolis - Masr El Gedida, Cairo",Omar Ibn Al Khattab St.,Retail,Commercial retail 250m at Masr El Gdida for rent,General Commercial Shop,300000,monthly,1200,250,30.09304237,31.33893967
73228536,Retail_Space,Cairo,New Cairo,"Side Walk Mall, El Banafseg 1, El Banafseg, New Cairo City, Cairo",Side Walk Mall,Retail,Retail with outdoor 80m at Side Walk New Cairo,General Commercial Shop,444400,monthly,1234.44,360,30.06892395,31.47138786
73228460,Retail_Space,Cairo,New Cairo,"Al Jazi Mall, North Investors Area, New Cairo City, Cairo",Al Jazi Mall,Retail,Retail with outdoor 15m at Al Jazi Mall New Cairo,General Commercial Shop,250000,monthly,2551.02,98,30.03564835,31.47532082
73228198,Retail_Space,Giza,Giza,"Salah Eldin Mostafa St., Mohandessin, Giza",Salah Eldin Mostafa St.,Retail,Fully finished retail 600m in El Mohandseen |Rent,General Commercial Shop,150000,monthly,250,600,30.05035019,31.20674896
72979872,Retail_Space,Cairo,New Cairo,"One Ninety Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",One Ninety Mall,Retail,Ground retail 203m ready to move at One Ninety,General Commercial Shop,710500,monthly,3500,203,30.0146637,31.40620613
72979838,Retail_Space,Giza,Sheikh Zayed,"Etapa, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Etapa,Retail,Ground retail 568m ready to move at Sheikh Zayed,General Commercial Shop,852000,monthly,1500,568,30.06736183,30.9738636
72979765,Retail_Space,Cairo,New Cairo,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",Bank Center Street,Retail,Commercial retail 279m direct on South 90 for rent,General Commercial Shop,613000,monthly,2197.13,279,30.01827621,31.42161369
72979499,Retail_Space,Giza,6Th Of October,"O West, 6 October Compounds, 6 October City, Giza",O West,Retail,Ready to move restaurant with outdoor 50m - rent,Restaurant,214000,monthly,1108.81,193,29.96921539,30.99283218
72979474,Retail_Space,Giza,Giza,"Lebanon St., Mohandessin, Giza",Lebanon St.,Retail,Ready to move retail 850 at Lebanon st. for rent,General Commercial Shop,850000,monthly,1000,850,30.05755424,31.19556046
72979389,Retail_Space,Cairo,Cairo,"Abdel Hamid Badawy St., Sheraton Al Matar, El Nozha, Cairo",Abdel Hamid Badawy St.,Retail,Duplex Retail 360m2 fully finished +prime location,General Commercial Shop,120000,monthly,333.33,360,30.10423851,31.38471222
72979385,Retail_Space,Cairo,New Cairo,"Sway Mall, Mohamed Naguib Axis, North Investors Area, New Cairo City, Cairo",Sway Mall,Retail,Retail 89m with outdoor 25m at Sway Mall New Cairo,General Commercial Shop,160000,monthly,1403.51,114,30.01777267,31.47322655
72979358,Retail_Space,Cairo,New Cairo,"Village Gardens Katameya, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Village Gardens Katameya,Retail,Retail 72m prime location at VGK mall New Cairo,General Commercial Shop,115000,monthly,1597.22,72,30.03885269,31.54624748
72979289,Retail_Space,Giza,6Th Of October,"West Gate, 6 October Compounds, 6 October City, Giza",West Gate,Retail,Fully finished retail 111m with outdoor 41m - rent,General Commercial Shop,90000,monthly,810.81,111,29.95790863,30.91575813
72979204,Retail_Space,Cairo,Cairo,"Al Laselky St., El Laselky, New Maadi, Hay El Maadi, Cairo",Al Laselky St.,Retail,Fully finished Retail with AC for sale at Maadi,General Commercial Shop,280000,monthly,933.33,300,29.97350121,31.2808342
72979088,Retail_Space,Cairo,Cairo,"Al Nasr Road, El Estad, Nasr City, Cairo",Al Nasr Road,Retail,Fully finished retail 570m at Nasr City for rent,General Commercial Shop,570000,monthly,1000,570,30.06686211,31.31929016
72979061,Retail_Space,Cairo,New Cairo,"One Golden Square Mall, The 5th Settlement, New Cairo City, Cairo",One Golden Square Mall,Retail,Duplex retail 258m at Golden Square for rent,General Commercial Shop,360000,monthly,1395.35,258,30.01549721,31.52739334
72972841,Retail_Space,Cairo,New Cairo,"Sway Mall, Mohamed Naguib Axis, North Investors Area, New Cairo City, Cairo",Sway Mall,Retail,Prime F&B Retail Space for Rent in Sway Mall NC,General Commercial Shop,192000,monthly,1297.3,148,30.01777267,31.47322655
72722501,Retail_Space,Cairo,New Cairo,"One Ninety Mall, South Teseen St., The 5th Settlement, New Cairo City, Cairo",One Ninety Mall,Retail,Retail 226m prime location at One Ninety for rent,General Commercial Shop,452000,monthly,2000,226,30.0146637,31.40620613
72722462,Retail_Space,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Retail,Retail 715m for rent at Mivida,General Commercial Shop,1450000,monthly,2027.97,715,30.00575066,31.53399849
72722441,Retail_Space,Cairo,New Cairo,"Golden Gate, South Teseen St., The 5th Settlement, New Cairo City, Cairo",Golden Gate,Retail,Retail 96m ready to move with installments | rent,General Commercial Shop,250000,monthly,2604.17,96,30.02476501,31.50112534
72722437,Retail_Space,Cairo,Madinaty,"B7, Madinaty, Cairo",B7,Retail,Duplex commercial Retail Bank at East hub Madinaty,General Commercial Shop,400000,monthly,2000,200,30.08997345,31.65027428
72722302,Retail_Space,Cairo,New Cairo,"Village Gardens Katameya, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Village Gardens Katameya,Retail,Retail 108m prime located at VGK New Cairo - rent,General Commercial Shop,162000,monthly,1500,108,30.03885269,31.54624748
72722296,Retail_Space,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Retail,Retail 105m ready to move at Three Sixty New Cairo,General Commercial Shop,210000,monthly,2000,105,30.02776146,31.55291557
72722250,Retail_Space,Giza,Sheikh Zayed,"Sodic West, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Sodic West,Retail,Duplex retail 304m at Sodic Sheikh Zayed for rent,General Commercial Shop,364800,monthly,1200,304,30.0762558,30.9474411
72722246,Retail_Space,Giza,Sheikh Zayed,"Sodic West, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Sodic West,Retail,Duplex retail 304m at Sodic Sheikh Zayed for rent,General Commercial Shop,364800,monthly,1200,304,30.0762558,30.9474411
